cell_id,paul15_clusters,dpt_erythrocyte_pseudotime,dpt_monocyte_pseudotime,dpt_lineage_pseudotime
W31717,1Ery,0.9607585668563843,,0.9607585668563843
W31718,2Ery,0.7458202242851257,,0.7458202242851257
W31719,5Ery,0.655517578125,,0.655517578125
W31720,6Ery,0.37905651330947876,,0.37905651330947876
W31721,15Mo,,0.6896923184394836,0.6896923184394836
W31722,10GMP,0.03510857746005058,0.0814560130238533,0.05828229524195194
W31723,6Ery,0.39013925194740295,,0.39013925194740295
W31724,10GMP,0.08404470235109329,0.0894797146320343,0.0867622084915638
W31725,7MEP,0.36978912353515625,,0.36978912353515625
W31726,14Mo,,0.8147154450416565,0.8147154450416565
W31727,13Baso,,,
W31728,2Ery,0.8301016092300415,,0.8301016092300415
W31729,14Mo,,0.6076418161392212,0.6076418161392212
W31730,14Mo,,0.6207364797592163,0.6207364797592163
W31731,6Ery,0.3260315954685211,,0.3260315954685211
W31732,13Baso,,,
W31733,14Mo,,0.8437778353691101,0.8437778353691101
W31734,14Mo,,0.5997726917266846,0.5997726917266846
W31735,2Ery,0.8083648681640625,,0.8083648681640625
W31736,6Ery,0.5932183861732483,,0.5932183861732483
W31737,13Baso,,,
W31738,10GMP,0.005158697254955769,0.005271165166050196,0.005214931210502982
W31739,15Mo,,0.6554285287857056,0.6554285287857056
W31740,16Neu,,,
W31741,10GMP,0.016557471826672554,0.050857216119766235,0.033707343973219395
W31742,1Ery,0.9708428978919983,,0.9708428978919983
W31743,14Mo,,0.7983270287513733,0.7983270287513733
W31744,12Baso,,,
W31745,10GMP,0.11058201640844345,0.24654889106750488,0.17856545373797417
W31746,12Baso,,,
W31748,16Neu,,,
W31749,10GMP,0.02418404631316662,0.057208143174648285,0.04069609474390745
W31750,13Baso,,,
W31751,16Neu,,,
W31752,6Ery,0.3922134041786194,,0.3922134041786194
W31755,5Ery,0.617084264755249,,0.617084264755249
W31756,10GMP,0.035036686807870865,0.05826375260949135,0.04665021970868111
W31758,13Baso,,,
W31759,19Lymph,,,
W31760,14Mo,,0.6156893968582153,0.6156893968582153
W31761,5Ery,0.6173239946365356,,0.6173239946365356
W31762,13Baso,,,
W31764,13Baso,,,
W31765,13Baso,,,
W31766,19Lymph,,,
W31767,13Baso,,,
W31768,4Ery,0.8385759592056274,,0.8385759592056274
W31771,12Baso,,,
W31773,10GMP,0.12424249202013016,0.11553920805454254,0.11989085003733635
W31774,11DC,,,
W31775,1Ery,0.9899246096611023,,0.9899246096611023
W31776,19Lymph,,,
W31777,3Ery,0.8459357619285583,,0.8459357619285583
W31778,6Ery,0.428244411945343,,0.428244411945343
W31779,6Ery,0.3748045861721039,,0.3748045861721039
W31780,2Ery,0.8308225274085999,,0.8308225274085999
W31781,2Ery,0.9125987887382507,,0.9125987887382507
W31782,13Baso,,,
W31783,3Ery,0.6234427094459534,,0.6234427094459534
W31785,15Mo,,0.848953127861023,0.848953127861023
W31786,2Ery,0.8773324489593506,,0.8773324489593506
W31787,10GMP,0.042996689677238464,0.0665106326341629,0.054753661155700684
W31788,5Ery,0.6015876531600952,,0.6015876531600952
W31789,13Baso,,,
W31791,9GMP,,0.2191350907087326,0.2191350907087326
W31792,9GMP,,0.06921263784170151,0.06921263784170151
W31793,12Baso,,,
W31794,17Neu,,,
W31795,6Ery,0.39145559072494507,,0.39145559072494507
W31796,7MEP,0.39391225576400757,,0.39391225576400757
W31797,6Ery,0.6115129590034485,,0.6115129590034485
W31798,14Mo,,0.7965171933174133,0.7965171933174133
W31799,14Mo,,0.7657092213630676,0.7657092213630676
W31800,19Lymph,,,
W31801,13Baso,,,
W31802,13Baso,,,
W31803,2Ery,0.7699923515319824,,0.7699923515319824
W31804,13Baso,,,
W31805,7MEP,0.3712589144706726,,0.3712589144706726
W31806,3Ery,0.7510295510292053,,0.7510295510292053
W31807,13Baso,,,
W31808,15Mo,,0.6752398610115051,0.6752398610115051
W31809,13Baso,,,
W31810,11DC,,,
W31811,17Neu,,,
W31812,13Baso,,,
W31813,14Mo,,0.7611581683158875,0.7611581683158875
W31814,2Ery,0.7879595756530762,,0.7879595756530762
W31815,11DC,,,
W31816,13Baso,,,
W31817,13Baso,,,
W31818,2Ery,0.8496816754341125,,0.8496816754341125
W31819,2Ery,0.8657520413398743,,0.8657520413398743
W31820,16Neu,,,
W31821,14Mo,,0.6539646983146667,0.6539646983146667
W31822,10GMP,0.012718853540718555,0.023919692263007164,0.01831927290186286
W31823,16Neu,,,
W31824,13Baso,,,
W31825,10GMP,0.0583493672311306,0.4862649440765381,0.27230715565383434
W31826,16Neu,,,
W31827,2Ery,0.6242833137512207,,0.6242833137512207
W31828,14Mo,,0.7489972710609436,0.7489972710609436
W31829,12Baso,,,
W31830,9GMP,,0.16415567696094513,0.16415567696094513
W31831,2Ery,0.8363770246505737,,0.8363770246505737
W31832,2Ery,0.8652806282043457,,0.8652806282043457
W31834,2Ery,0.8327388167381287,,0.8327388167381287
W31835,6Ery,0.6196221709251404,,0.6196221709251404
W31836,13Baso,,,
W31837,14Mo,,0.382862389087677,0.382862389087677
W31838,2Ery,0.7793375849723816,,0.7793375849723816
W31839,5Ery,0.7605964541435242,,0.7605964541435242
W31840,16Neu,,,
W31841,6Ery,0.3792940080165863,,0.3792940080165863
W31842,13Baso,,,
W31845,14Mo,,0.9183215498924255,0.9183215498924255
W31846,5Ery,0.6233876943588257,,0.6233876943588257
W31847,5Ery,0.624842643737793,,0.624842643737793
W31849,2Ery,0.8618765473365784,,0.8618765473365784
W31850,4Ery,0.767886757850647,,0.767886757850647
W31851,2Ery,0.8320267796516418,,0.8320267796516418
W31854,10GMP,0.02595711499452591,0.04582461714744568,0.035890866070985794
W31855,5Ery,0.7783047556877136,,0.7783047556877136
W31856,13Baso,,,
W31857,13Baso,,,
W31858,2Ery,0.8079904317855835,,0.8079904317855835
W31859,12Baso,,,
W31860,12Baso,,,
W31861,15Mo,,0.5911250710487366,0.5911250710487366
W31864,13Baso,,,
W31865,13Baso,,,
W31866,13Baso,,,
W31868,13Baso,,,
W31870,10GMP,0.024378323927521706,0.03713159263134003,0.030754958279430866
W31871,14Mo,,0.6474539637565613,0.6474539637565613
W31872,13Baso,,,
W36865,7MEP,0.36983099579811096,,0.36983099579811096
W36866,13Baso,,,
W36867,9GMP,,0.2397404909133911,0.2397404909133911
W36868,14Mo,,0.8183430433273315,0.8183430433273315
W36869,1Ery,0.938363790512085,,0.938363790512085
W36871,3Ery,0.8137179017066956,,0.8137179017066956
W36873,13Baso,,,
W36874,13Baso,,,
W36875,15Mo,,0.9012777209281921,0.9012777209281921
W36876,2Ery,0.8072688579559326,,0.8072688579559326
W36877,13Baso,,,
W36878,5Ery,0.8109957575798035,,0.8109957575798035
W36879,14Mo,,0.7645407319068909,0.7645407319068909
W36881,3Ery,0.818731427192688,,0.818731427192688
W36882,6Ery,0.5462824702262878,,0.5462824702262878
W36883,2Ery,0.8080370426177979,,0.8080370426177979
W36884,19Lymph,,,
W36885,15Mo,,0.5888053178787231,0.5888053178787231
W36886,12Baso,,,
W36887,7MEP,0.32585766911506653,,0.32585766911506653
W36889,2Ery,0.9390272498130798,,0.9390272498130798
W36890,8Mk,0.6692941188812256,,0.6692941188812256
W36891,14Mo,,0.8107817769050598,0.8107817769050598
W36892,14Mo,,0.8172990679740906,0.8172990679740906
W36893,8Mk,0.385903537273407,,0.385903537273407
W36894,5Ery,0.6708540320396423,,0.6708540320396423
W36895,14Mo,,0.464693158864975,0.464693158864975
W36897,2Ery,0.9051316976547241,,0.9051316976547241
W36898,3Ery,0.7847774624824524,,0.7847774624824524
W36899,9GMP,,0.08195104449987411,0.08195104449987411
W36900,5Ery,0.7421383857727051,,0.7421383857727051
W36901,3Ery,0.8217891454696655,,0.8217891454696655
W36902,5Ery,0.7228403687477112,,0.7228403687477112
W36903,14Mo,,0.7702377438545227,0.7702377438545227
W36905,2Ery,0.8279331922531128,,0.8279331922531128
W36906,2Ery,0.8690459132194519,,0.8690459132194519
W36907,14Mo,,0.5764175057411194,0.5764175057411194
W36908,16Neu,,,
W36909,9GMP,,0.2546347379684448,0.2546347379684448
W36910,16Neu,,,
W36911,15Mo,,0.8278810381889343,0.8278810381889343
W36912,10GMP,0.04815363883972168,0.061798762530088425,0.05497620068490505
W36913,3Ery,0.8495847582817078,,0.8495847582817078
W36914,14Mo,,0.7399179339408875,0.7399179339408875
W36915,8Mk,0.5105324387550354,,0.5105324387550354
W36916,14Mo,,0.5272310376167297,0.5272310376167297
W36917,15Mo,,0.7713404893875122,0.7713404893875122
W36918,16Neu,,,
W36919,5Ery,0.7067679166793823,,0.7067679166793823
W36920,14Mo,,0.39917030930519104,0.39917030930519104
W36921,16Neu,,,
W36922,4Ery,0.6170522570610046,,0.6170522570610046
W36923,2Ery,0.8626669645309448,,0.8626669645309448
W36924,13Baso,,,
W36925,14Mo,,0.8455941081047058,0.8455941081047058
W36926,13Baso,,,
W36927,5Ery,0.5997433066368103,,0.5997433066368103
W36928,13Baso,,,
W36929,7MEP,0.3572928011417389,,0.3572928011417389
W36930,15Mo,,0.6347042918205261,0.6347042918205261
W36931,6Ery,0.4386182129383087,,0.4386182129383087
W36932,16Neu,,,
W36933,15Mo,,0.5973706245422363,0.5973706245422363
W36934,12Baso,,,
W36935,6Ery,0.4923270344734192,,0.4923270344734192
W36936,13Baso,,,
W36939,14Mo,,0.5808954834938049,0.5808954834938049
W36940,16Neu,,,
W36941,14Mo,,0.6665213704109192,0.6665213704109192
W36942,14Mo,,0.7625141739845276,0.7625141739845276
W36943,2Ery,0.8436565399169922,,0.8436565399169922
W36944,6Ery,0.4465128183364868,,0.4465128183364868
W36945,6Ery,0.37894535064697266,,0.37894535064697266
W36946,13Baso,,,
W36947,14Mo,,0.731187105178833,0.731187105178833
W36948,16Neu,,,
W36949,2Ery,0.8944618701934814,,0.8944618701934814
W36950,2Ery,0.9052765965461731,,0.9052765965461731
W36951,5Ery,0.765525221824646,,0.765525221824646
W36952,2Ery,0.8440064787864685,,0.8440064787864685
W36953,5Ery,0.6177314519882202,,0.6177314519882202
W36954,1Ery,0.9096359014511108,,0.9096359014511108
W36955,13Baso,,,
W36956,14Mo,,0.7704258561134338,0.7704258561134338
W36957,14Mo,,0.7158435583114624,0.7158435583114624
W36958,16Neu,,,
W36959,1Ery,0.8886094093322754,,0.8886094093322754
W36960,6Ery,0.6695101261138916,,0.6695101261138916
W36961,14Mo,,0.4839652180671692,0.4839652180671692
W36962,14Mo,,0.7378948926925659,0.7378948926925659
W36963,15Mo,,0.635010838508606,0.635010838508606
W36964,13Baso,,,
W36966,15Mo,,0.6361366510391235,0.6361366510391235
W36967,1Ery,0.9551740884780884,,0.9551740884780884
W36969,8Mk,0.7509421110153198,,0.7509421110153198
W36970,15Mo,,0.9002861380577087,0.9002861380577087
W36971,14Mo,,0.7847693562507629,0.7847693562507629
W36972,10GMP,0.023088863119482994,0.03683292120695114,0.029960892163217068
W36973,9GMP,,0.06047922745347023,0.06047922745347023
W36974,4Ery,0.6663419604301453,,0.6663419604301453
W36975,15Mo,,0.6312911510467529,0.6312911510467529
W36976,4Ery,0.5823624134063721,,0.5823624134063721
W36977,11DC,,,
W36978,2Ery,0.8608130812644958,,0.8608130812644958
W36979,14Mo,,0.43903690576553345,0.43903690576553345
W36980,14Mo,,0.2616249620914459,0.2616249620914459
W36981,8Mk,0.5347750782966614,,0.5347750782966614
W36982,13Baso,,,
W36983,6Ery,0.599515974521637,,0.599515974521637
W36984,13Baso,,,
W36985,4Ery,0.7371835708618164,,0.7371835708618164
W36987,13Baso,,,
W36990,15Mo,,0.7014988660812378,0.7014988660812378
W36991,13Baso,,,
W36992,4Ery,0.8390490412712097,,0.8390490412712097
W36993,2Ery,0.8939860463142395,,0.8939860463142395
W36994,16Neu,,,
W36995,2Ery,0.9126545190811157,,0.9126545190811157
W36996,5Ery,0.6174476146697998,,0.6174476146697998
W36997,2Ery,0.9019558429718018,,0.9019558429718018
W36998,5Ery,0.5989243388175964,,0.5989243388175964
W36999,10GMP,0.11308668553829193,0.20821185410022736,0.16064926981925964
W37000,13Baso,,,
W37001,13Baso,,,
W37003,8Mk,0.3354921042919159,,0.3354921042919159
W37004,16Neu,,,
W37005,13Baso,,,
W37006,7MEP,0.435655415058136,,0.435655415058136
W37008,4Ery,0.824055552482605,,0.824055552482605
W37009,13Baso,,,
W37010,6Ery,0.3713628947734833,,0.3713628947734833
W37011,2Ery,0.8503562808036804,,0.8503562808036804
W37012,14Mo,,0.5090324878692627,0.5090324878692627
W37013,16Neu,,,
W37014,2Ery,0.8749548196792603,,0.8749548196792603
W37015,13Baso,,,
W37016,14Mo,,0.5696176290512085,0.5696176290512085
W37017,6Ery,0.6177078485488892,,0.6177078485488892
W37018,2Ery,0.9330954551696777,,0.9330954551696777
W37019,2Ery,0.8076385855674744,,0.8076385855674744
W37020,2Ery,0.9026542901992798,,0.9026542901992798
W37022,8Mk,0.200806125998497,,0.200806125998497
W37023,2Ery,0.8688991069793701,,0.8688991069793701
W37024,4Ery,0.8278342485427856,,0.8278342485427856
W37025,14Mo,,0.9546656012535095,0.9546656012535095
W37026,17Neu,,,
W37027,5Ery,0.6070770025253296,,0.6070770025253296
W37028,13Baso,,,
W37029,7MEP,0.33968284726142883,,0.33968284726142883
W37030,3Ery,0.7687177062034607,,0.7687177062034607
W37031,5Ery,0.757134199142456,,0.757134199142456
W37032,13Baso,,,
W37034,8Mk,0.7503029704093933,,0.7503029704093933
W37035,6Ery,0.39035534858703613,,0.39035534858703613
W37036,5Ery,0.7536318898200989,,0.7536318898200989
W37037,5Ery,0.5938602685928345,,0.5938602685928345
W37038,11DC,,,
W37039,5Ery,0.8236179351806641,,0.8236179351806641
W37040,15Mo,,0.6857392191886902,0.6857392191886902
W37041,2Ery,0.8409574627876282,,0.8409574627876282
W37042,2Ery,0.8369167447090149,,0.8369167447090149
W37043,15Mo,,0.6652644276618958,0.6652644276618958
W37044,15Mo,,0.6422770619392395,0.6422770619392395
W37045,13Baso,,,
W37046,14Mo,,0.7931501269340515,0.7931501269340515
W37047,14Mo,,0.8025452494621277,0.8025452494621277
W37048,14Mo,,0.7893381714820862,0.7893381714820862
W37049,5Ery,0.6302213072776794,,0.6302213072776794
W37050,7MEP,0.39261937141418457,,0.39261937141418457
W37051,3Ery,0.6602842807769775,,0.6602842807769775
W37052,2Ery,0.8290476202964783,,0.8290476202964783
W37053,7MEP,0.3595515787601471,,0.3595515787601471
W37054,1Ery,0.9960259795188904,,0.9960259795188904
W37055,14Mo,,0.7934018969535828,0.7934018969535828
W37056,2Ery,0.8387448787689209,,0.8387448787689209
W37057,15Mo,,0.6069183349609375,0.6069183349609375
W37058,13Baso,,,
W37059,4Ery,0.6240946650505066,,0.6240946650505066
W37060,13Baso,,,
W37061,6Ery,0.5792295336723328,,0.5792295336723328
W37063,9GMP,,0.08390041440725327,0.08390041440725327
W37065,3Ery,0.9063905477523804,,0.9063905477523804
W37066,6Ery,0.599861204624176,,0.599861204624176
W37067,1Ery,0.9078733325004578,,0.9078733325004578
W37068,4Ery,0.7843527793884277,,0.7843527793884277
W37069,13Baso,,,
W37070,9GMP,,0.0459417849779129,0.0459417849779129
W37072,7MEP,0.3461896479129791,,0.3461896479129791
W37073,14Mo,,0.7838554382324219,0.7838554382324219
W37074,13Baso,,,
W37075,13Baso,,,
W37076,19Lymph,,,
W37077,10GMP,0.027882009744644165,0.2797064185142517,0.15379421412944794
W37078,9GMP,,0.10651333630084991,0.10651333630084991
W37079,5Ery,0.6133307218551636,,0.6133307218551636
W37080,16Neu,,,
W37081,14Mo,,0.8198301196098328,0.8198301196098328
W37082,15Mo,,0.5974693298339844,0.5974693298339844
W37083,2Ery,0.8300398588180542,,0.8300398588180542
W37084,3Ery,0.8162685036659241,,0.8162685036659241
W37085,13Baso,,,
W37086,6Ery,0.5949118733406067,,0.5949118733406067
W37087,4Ery,0.6875543594360352,,0.6875543594360352
W37088,3Ery,0.8748118877410889,,0.8748118877410889
W37089,16Neu,,,
W37090,9GMP,,0.11997482925653458,0.11997482925653458
W37091,9GMP,,0.1592676043510437,0.1592676043510437
W37092,12Baso,,,
W37093,7MEP,0.35044538974761963,,0.35044538974761963
W37094,16Neu,,,
W37095,6Ery,0.48221975564956665,,0.48221975564956665
W37096,13Baso,,,
W37097,17Neu,,,
W37098,14Mo,,0.7713930010795593,0.7713930010795593
W37099,3Ery,0.8899762034416199,,0.8899762034416199
W37100,16Neu,,,
W37101,13Baso,,,
W37102,14Mo,,0.9551963806152344,0.9551963806152344
W37103,3Ery,0.9202591180801392,,0.9202591180801392
W37104,14Mo,,0.5475556254386902,0.5475556254386902
W37105,16Neu,,,
W37106,2Ery,0.8799883127212524,,0.8799883127212524
W37107,18Eos,,,
W37108,7MEP,0.35139957070350647,,0.35139957070350647
W37109,7MEP,0.36913809180259705,,0.36913809180259705
W37110,5Ery,0.7541143894195557,,0.7541143894195557
W37111,16Neu,,,
W37112,2Ery,0.8529155254364014,,0.8529155254364014
W37113,5Ery,0.7371948957443237,,0.7371948957443237
W37114,13Baso,,,
W37115,6Ery,0.3988937735557556,,0.3988937735557556
W37116,14Mo,,0.7735776901245117,0.7735776901245117
W37117,12Baso,,,
W37118,13Baso,,,
W37119,5Ery,0.7696187496185303,,0.7696187496185303
W37120,2Ery,0.7809507250785828,,0.7809507250785828
W37121,2Ery,0.8389952182769775,,0.8389952182769775
W37122,14Mo,,0.8577080965042114,0.8577080965042114
W37123,16Neu,,,
W37124,14Mo,,0.2877146899700165,0.2877146899700165
W37125,1Ery,0.9079179167747498,,0.9079179167747498
W37126,11DC,,,
W37127,1Ery,0.9109801054000854,,0.9109801054000854
W37128,13Baso,,,
W37130,3Ery,0.7511618137359619,,0.7511618137359619
W37131,5Ery,0.8243581652641296,,0.8243581652641296
W37132,16Neu,,,
W37133,16Neu,,,
W37134,6Ery,0.5811610817909241,,0.5811610817909241
W37135,1Ery,0.9722627401351929,,0.9722627401351929
W37137,14Mo,,0.18499355018138885,0.18499355018138885
W37138,16Neu,,,
W37139,2Ery,0.820830225944519,,0.820830225944519
W37140,10GMP,0.27584394812583923,0.21828456223011017,0.2470642551779747
W37141,5Ery,0.6655851602554321,,0.6655851602554321
W37142,14Mo,,1.0,1.0
W37143,2Ery,0.8417576551437378,,0.8417576551437378
W37144,6Ery,0.5883177518844604,,0.5883177518844604
W37145,5Ery,0.7962979078292847,,0.7962979078292847
W37146,1Ery,0.9941858053207397,,0.9941858053207397
W37147,5Ery,0.3914855718612671,,0.3914855718612671
W37148,15Mo,,0.5679073333740234,0.5679073333740234
W37149,19Lymph,,,
W37150,10GMP,0.10224268585443497,0.18847770988941193,0.14536019787192345
W37151,2Ery,0.8380914330482483,,0.8380914330482483
W37152,5Ery,0.7647155523300171,,0.7647155523300171
W37153,7MEP,0.35459935665130615,,0.35459935665130615
W37154,6Ery,0.6644180417060852,,0.6644180417060852
W37155,11DC,,,
W37156,4Ery,0.816843569278717,,0.816843569278717
W37157,15Mo,,0.8312667608261108,0.8312667608261108
W37158,3Ery,0.8536538481712341,,0.8536538481712341
W37159,2Ery,0.9178304672241211,,0.9178304672241211
W37161,7MEP,0.37090373039245605,,0.37090373039245605
W37162,1Ery,0.932381808757782,,0.932381808757782
W37163,7MEP,0.33698198199272156,,0.33698198199272156
W37164,5Ery,0.6246797442436218,,0.6246797442436218
W37165,3Ery,0.8046037554740906,,0.8046037554740906
W37166,3Ery,0.8186639547348022,,0.8186639547348022
W37167,13Baso,,,
W37168,3Ery,0.801903486251831,,0.801903486251831
W37169,15Mo,,0.6681284308433533,0.6681284308433533
W37170,15Mo,,0.6701512932777405,0.6701512932777405
W37171,4Ery,0.7553085088729858,,0.7553085088729858
W37172,14Mo,,0.8119138479232788,0.8119138479232788
W37173,2Ery,0.8422651886940002,,0.8422651886940002
W37174,2Ery,0.8541644811630249,,0.8541644811630249
W37175,16Neu,,,
W37176,13Baso,,,
W37177,14Mo,,0.2477046549320221,0.2477046549320221
W37178,5Ery,0.6252909302711487,,0.6252909302711487
W37179,16Neu,,,
W37180,14Mo,,0.9260659217834473,0.9260659217834473
W37181,16Neu,,,
W37182,8Mk,0.5477402806282043,,0.5477402806282043
W37183,7MEP,0.39153429865837097,,0.39153429865837097
W37184,8Mk,0.3396402895450592,,0.3396402895450592
W37185,14Mo,,0.7825436592102051,0.7825436592102051
W37186,10GMP,0.09129840135574341,0.14636871218681335,0.11883355677127838
W37187,5Ery,0.7693035006523132,,0.7693035006523132
W37188,10GMP,0.356704443693161,0.24850359559059143,0.3026040196418762
W37190,3Ery,0.7672309279441833,,0.7672309279441833
W37191,13Baso,,,
W37192,14Mo,,0.7855229377746582,0.7855229377746582
W37193,3Ery,0.8119820356369019,,0.8119820356369019
W37194,2Ery,0.8066366910934448,,0.8066366910934448
W37195,2Ery,0.8752989172935486,,0.8752989172935486
W37196,14Mo,,0.525406002998352,0.525406002998352
W37197,2Ery,0.8480402231216431,,0.8480402231216431
W37198,6Ery,0.470613569021225,,0.470613569021225
W37199,4Ery,0.8225148320198059,,0.8225148320198059
W37200,15Mo,,0.6804342269897461,0.6804342269897461
W37201,13Baso,,,
W37202,6Ery,0.6153307557106018,,0.6153307557106018
W37203,12Baso,,,
W37204,16Neu,,,
W37205,14Mo,,0.80507493019104,0.80507493019104
W37206,15Mo,,0.6115378737449646,0.6115378737449646
W37207,13Baso,,,
W37208,2Ery,0.8303207159042358,,0.8303207159042358
W37209,14Mo,,0.6504302024841309,0.6504302024841309
W37210,14Mo,,0.5974982380867004,0.5974982380867004
W37211,12Baso,,,
W37212,10GMP,0.003878143848851323,0.004965426865965128,0.0044217853574082255
W37213,7MEP,0.353583425283432,,0.353583425283432
W37215,2Ery,0.8451082706451416,,0.8451082706451416
W37216,4Ery,0.6748620867729187,,0.6748620867729187
W37217,3Ery,0.7860478758811951,,0.7860478758811951
W37218,16Neu,,,
W37219,5Ery,0.6222435832023621,,0.6222435832023621
W37220,2Ery,0.8449599742889404,,0.8449599742889404
W37221,3Ery,0.7786685228347778,,0.7786685228347778
W37223,2Ery,0.8323533535003662,,0.8323533535003662
W37224,14Mo,,0.7104550004005432,0.7104550004005432
W37225,14Mo,,0.7981281876564026,0.7981281876564026
W37226,8Mk,0.67624431848526,,0.67624431848526
W37227,5Ery,0.7759600281715393,,0.7759600281715393
W37228,7MEP,0.44163575768470764,,0.44163575768470764
W37229,7MEP,0.3175378739833832,,0.3175378739833832
W37230,16Neu,,,
W37231,2Ery,0.8318127393722534,,0.8318127393722534
W37232,13Baso,,,
W37233,5Ery,0.7648499011993408,,0.7648499011993408
W37234,5Ery,0.6666803359985352,,0.6666803359985352
W37235,14Mo,,0.5926830768585205,0.5926830768585205
W37236,6Ery,0.4699741005897522,,0.4699741005897522
W37237,14Mo,,0.8294859528541565,0.8294859528541565
W37238,7MEP,0.24711507558822632,,0.24711507558822632
W37239,2Ery,0.8313096761703491,,0.8313096761703491
W37240,13Baso,,,
W37241,2Ery,0.9350343942642212,,0.9350343942642212
W37242,14Mo,,0.5723525881767273,0.5723525881767273
W37243,2Ery,0.8320846557617188,,0.8320846557617188
W37244,15Mo,,0.6720794439315796,0.6720794439315796
W37245,3Ery,0.7444619536399841,,0.7444619536399841
W37246,5Ery,0.6505790948867798,,0.6505790948867798
W37247,10GMP,0.32729876041412354,0.2441529482603073,0.2857258543372154
W37248,6Ery,0.551546037197113,,0.551546037197113
W37249,15Mo,,0.7154690623283386,0.7154690623283386
W37250,1Ery,0.9216532707214355,,0.9216532707214355
W37251,4Ery,0.7455970048904419,,0.7455970048904419
W37252,12Baso,,,
W37253,4Ery,0.7526113986968994,,0.7526113986968994
W37258,13Baso,,,
W37259,6Ery,0.7684496641159058,,0.7684496641159058
W37260,3Ery,0.6733118295669556,,0.6733118295669556
W37261,8Mk,0.3465159833431244,,0.3465159833431244
W37262,6Ery,0.6005269289016724,,0.6005269289016724
W37264,3Ery,0.7469574213027954,,0.7469574213027954
W37265,3Ery,0.7992963194847107,,0.7992963194847107
W37266,4Ery,0.9318904280662537,,0.9318904280662537
W37267,16Neu,,,
W37268,7MEP,0.3421905040740967,,0.3421905040740967
W37269,3Ery,0.9084588289260864,,0.9084588289260864
W37270,15Mo,,0.6687690615653992,0.6687690615653992
W37273,10GMP,0.14216843247413635,0.3021695911884308,0.22216901183128357
W37274,12Baso,,,
W37275,3Ery,0.8972672820091248,,0.8972672820091248
W37276,3Ery,0.860592782497406,,0.860592782497406
W37277,14Mo,,0.8445149064064026,0.8445149064064026
W37278,9GMP,,0.06455483287572861,0.06455483287572861
W37279,12Baso,,,
W37280,15Mo,,0.8255836963653564,0.8255836963653564
W37281,15Mo,,0.6687130928039551,0.6687130928039551
W37282,2Ery,0.867341935634613,,0.867341935634613
W37283,14Mo,,0.7540674209594727,0.7540674209594727
W37284,4Ery,0.8357766270637512,,0.8357766270637512
W37285,3Ery,0.8941007256507874,,0.8941007256507874
W37286,14Mo,,0.8239546418190002,0.8239546418190002
W37288,14Mo,,0.7599291801452637,0.7599291801452637
W37289,8Mk,0.7541441321372986,,0.7541441321372986
W37290,16Neu,,,
W37291,10GMP,0.3318344056606293,0.23497416079044342,0.28340428322553635
W37292,2Ery,0.8444122672080994,,0.8444122672080994
W37293,2Ery,0.881941020488739,,0.881941020488739
W37294,3Ery,0.8471821546554565,,0.8471821546554565
W37295,9GMP,,0.24444064497947693,0.24444064497947693
W37296,15Mo,,0.6711805462837219,0.6711805462837219
W37297,14Mo,,0.8798919320106506,0.8798919320106506
W37298,5Ery,0.7462325096130371,,0.7462325096130371
W37300,14Mo,,0.520240306854248,0.520240306854248
W37301,2Ery,0.8664043545722961,,0.8664043545722961
W37302,13Baso,,,
W37303,14Mo,,0.843824028968811,0.843824028968811
W37304,14Mo,,0.9166688323020935,0.9166688323020935
W37305,14Mo,,0.20740309357643127,0.20740309357643127
W37306,2Ery,0.8763244152069092,,0.8763244152069092
W37307,2Ery,0.8620805740356445,,0.8620805740356445
W37308,13Baso,,,
W37309,6Ery,0.4755323529243469,,0.4755323529243469
W37310,7MEP,0.2938489019870758,,0.2938489019870758
W37311,7MEP,0.3836873173713684,,0.3836873173713684
W37312,13Baso,,,
W37313,3Ery,0.788524329662323,,0.788524329662323
W37314,3Ery,0.616117537021637,,0.616117537021637
W37315,14Mo,,0.5039546489715576,0.5039546489715576
W37317,2Ery,0.6189916729927063,,0.6189916729927063
W37318,2Ery,0.8234807848930359,,0.8234807848930359
W37319,8Mk,0.5135747790336609,,0.5135747790336609
W37320,7MEP,0.34292444586753845,,0.34292444586753845
W37322,16Neu,,,
W37323,5Ery,0.6291061043739319,,0.6291061043739319
W37324,14Mo,,0.8509080410003662,0.8509080410003662
W37325,2Ery,0.669252872467041,,0.669252872467041
W37326,14Mo,,0.6190009713172913,0.6190009713172913
W37327,8Mk,0.23638251423835754,,0.23638251423835754
W37328,7MEP,0.3320653736591339,,0.3320653736591339
W37329,19Lymph,,,
W37330,14Mo,,0.5945440530776978,0.5945440530776978
W37331,12Baso,,,
W37332,13Baso,,,
W37334,12Baso,,,
W37335,13Baso,,,
W37336,4Ery,0.8160399198532104,,0.8160399198532104
W37337,14Mo,,0.6598898768424988,0.6598898768424988
W37338,2Ery,0.894563615322113,,0.894563615322113
W37339,5Ery,0.7167066931724548,,0.7167066931724548
W37340,11DC,,,
W37341,16Neu,,,
W37342,3Ery,0.8289772272109985,,0.8289772272109985
W37343,11DC,,,
W37344,3Ery,0.8155440092086792,,0.8155440092086792
W37345,4Ery,0.8293524980545044,,0.8293524980545044
W37346,3Ery,0.8915930390357971,,0.8915930390357971
W37347,6Ery,0.5499593615531921,,0.5499593615531921
W37348,15Mo,,0.6590272188186646,0.6590272188186646
