cell_id,paul15_clusters,dpt_erythrocyte_pseudotime,dpt_monocyte_pseudotime,dpt_lineage_pseudotime
W31722,10GMP,0.04727598652243614,0.12847840785980225,0.0878771971911192
W31723,6Ery,0.30479660630226135,,0.30479660630226135
W31724,10GMP,0.029249414801597595,0.21548523008823395,0.12236732244491577
W31725,7MEP,0.2757328152656555,,0.2757328152656555
W31726,14Mo,,0.5522361397743225,0.5522361397743225
W31727,13Baso,,,
W31728,2Ery,0.6651163697242737,,0.6651163697242737
W31729,14Mo,,0.7467012405395508,0.7467012405395508
W31730,14Mo,,0.5590237379074097,0.5590237379074097
W31731,6Ery,0.3038026690483093,,0.3038026690483093
W31732,13Baso,,,
W31733,14Mo,,0.6275955438613892,0.6275955438613892
W31734,14Mo,,0.5414054989814758,0.5414054989814758
W31735,2Ery,0.636680006980896,,0.636680006980896
W31736,6Ery,0.5211241841316223,,0.5211241841316223
W31737,13Baso,,,
W31738,10GMP,0.033584412187337875,0.4095539450645447,0.22156917862594128
W31739,15Mo,,0.6547292470932007,0.6547292470932007
W31740,16Neu,,,
W31741,10GMP,0.027705008164048195,0.12265170365571976,0.07517835590988398
W31742,1Ery,0.8740534782409668,,0.8740534782409668
W31743,14Mo,,0.6114219427108765,0.6114219427108765
W31744,12Baso,,,
W31745,10GMP,0.23397961258888245,0.7819415926933289,0.5079606026411057
W31746,12Baso,,,
W31748,16Neu,,,
W31749,10GMP,0.18846718966960907,0.2596037983894348,0.22403549402952194
W31750,13Baso,,,
W31751,16Neu,,,
W31752,6Ery,0.3056185245513916,,0.3056185245513916
W31755,5Ery,0.5474562644958496,,0.5474562644958496
W31756,10GMP,0.006339137442409992,0.0175113957375288,0.011925266589969397
W31758,13Baso,,,
W31760,14Mo,,0.5585121512413025,0.5585121512413025
W31761,5Ery,0.5459907650947571,,0.5459907650947571
W31762,13Baso,,,
W31764,13Baso,,,
W31765,13Baso,,,
W31767,13Baso,,,
W31768,4Ery,0.6306416392326355,,0.6306416392326355
W31771,12Baso,,,
W31773,10GMP,0.026422938331961632,0.18892864882946014,0.10767579358071089
W31775,1Ery,0.8761303424835205,,0.8761303424835205
W31777,3Ery,0.6290509700775146,,0.6290509700775146
W31778,6Ery,0.39338475465774536,,0.39338475465774536
W31779,6Ery,0.30730772018432617,,0.30730772018432617
W31780,2Ery,0.6663752198219299,,0.6663752198219299
W31781,2Ery,0.7694354057312012,,0.7694354057312012
W31782,13Baso,,,
W31783,3Ery,0.5367744565010071,,0.5367744565010071
W31785,15Mo,,0.7349933385848999,0.7349933385848999
W31786,2Ery,0.6706176400184631,,0.6706176400184631
W31787,10GMP,0.11571554094552994,0.22014671564102173,0.16793112829327583
W31788,5Ery,0.5169415473937988,,0.5169415473937988
W31789,13Baso,,,
W31791,9GMP,,0.6103048324584961,0.6103048324584961
W31792,9GMP,,0.2595492899417877,0.2595492899417877
W31793,12Baso,,,
W31794,17Neu,,,
W31795,6Ery,0.3147222697734833,,0.3147222697734833
W31796,7MEP,0.29594331979751587,,0.29594331979751587
W31797,6Ery,0.5483929514884949,,0.5483929514884949
W31798,14Mo,,0.67333984375,0.67333984375
W31799,14Mo,,0.5687913298606873,0.5687913298606873
W31801,13Baso,,,
W31802,13Baso,,,
W31803,2Ery,0.6320256590843201,,0.6320256590843201
W31804,13Baso,,,
W31805,7MEP,0.27494028210639954,,0.27494028210639954
W31806,3Ery,0.5896512866020203,,0.5896512866020203
W31807,13Baso,,,
W31808,15Mo,,0.628703773021698,0.628703773021698
W31809,13Baso,,,
W31811,17Neu,,,
W31812,13Baso,,,
W31813,14Mo,,0.5872973203659058,0.5872973203659058
W31814,2Ery,0.6325803995132446,,0.6325803995132446
W31816,13Baso,,,
W31817,13Baso,,,
W31818,2Ery,0.6676170229911804,,0.6676170229911804
W31819,2Ery,0.7053280472755432,,0.7053280472755432
W31820,16Neu,,,
W31821,14Mo,,0.5410289764404297,0.5410289764404297
W31822,10GMP,0.12395356595516205,0.42915859818458557,0.2765560820698738
W31823,16Neu,,,
W31824,13Baso,,,
W31825,10GMP,0.08402727544307709,0.3666722774505615,0.2253497764468193
W31826,16Neu,,,
W31827,2Ery,0.5790711641311646,,0.5790711641311646
W31828,14Mo,,0.49319666624069214,0.49319666624069214
W31829,12Baso,,,
W31830,9GMP,,0.6447276473045349,0.6447276473045349
W31831,2Ery,0.6436936855316162,,0.6436936855316162
W31832,2Ery,0.7267032265663147,,0.7267032265663147
W31834,2Ery,0.668818473815918,,0.668818473815918
W31835,6Ery,0.5403718948364258,,0.5403718948364258
W31836,13Baso,,,
W31837,14Mo,,0.597413182258606,0.597413182258606
W31838,2Ery,0.6340562105178833,,0.6340562105178833
W31839,5Ery,0.6107187867164612,,0.6107187867164612
W31840,16Neu,,,
W31841,6Ery,0.3376513421535492,,0.3376513421535492
W31842,13Baso,,,
W31845,14Mo,,0.677565336227417,0.677565336227417
W31846,5Ery,0.564820408821106,,0.564820408821106
W31847,5Ery,0.5549516081809998,,0.5549516081809998
W31849,2Ery,0.7590495944023132,,0.7590495944023132
W31850,4Ery,0.6129401922225952,,0.6129401922225952
W31851,2Ery,0.661856472492218,,0.661856472492218
W31854,10GMP,0.024105433374643326,0.21556372940540314,0.11983458139002323
W31855,5Ery,0.6287187337875366,,0.6287187337875366
W31856,13Baso,,,
W31857,13Baso,,,
W31858,2Ery,0.6562222242355347,,0.6562222242355347
W31859,12Baso,,,
W31860,12Baso,,,
W31861,15Mo,,0.5738891363143921,0.5738891363143921
W31864,13Baso,,,
W31865,13Baso,,,
W31866,13Baso,,,
W31868,13Baso,,,
W31870,10GMP,0.05484043061733246,0.1329050064086914,0.09387271851301193
W31871,14Mo,,0.6138522028923035,0.6138522028923035
W31872,13Baso,,,
W36865,7MEP,0.29081103205680847,,0.29081103205680847
W36866,13Baso,,,
W36867,9GMP,,0.3367706537246704,0.3367706537246704
W36868,14Mo,,0.8099733591079712,0.8099733591079712
W36869,1Ery,0.887954592704773,,0.887954592704773
W36871,3Ery,0.6956601738929749,,0.6956601738929749
W36873,13Baso,,,
W36874,13Baso,,,
W36875,15Mo,,0.7240649461746216,0.7240649461746216
W36876,2Ery,0.6398362517356873,,0.6398362517356873
W36877,13Baso,,,
W36878,5Ery,0.650765061378479,,0.650765061378479
W36879,14Mo,,0.5748341679573059,0.5748341679573059
W36881,3Ery,0.6492447853088379,,0.6492447853088379
W36882,6Ery,0.520224928855896,,0.520224928855896
W36883,2Ery,0.6544736623764038,,0.6544736623764038
W36885,15Mo,,0.5972371101379395,0.5972371101379395
W36886,12Baso,,,
W36887,7MEP,0.28523316979408264,,0.28523316979408264
W36889,2Ery,0.8156000375747681,,0.8156000375747681
W36890,8Mk,0.8478595614433289,,0.8478595614433289
W36891,14Mo,,0.9185832142829895,0.9185832142829895
W36892,14Mo,,0.9259427189826965,0.9259427189826965
W36893,8Mk,0.4174835979938507,,0.4174835979938507
W36894,5Ery,0.5781829953193665,,0.5781829953193665
W36895,14Mo,,0.5244113802909851,0.5244113802909851
W36897,2Ery,0.7593753933906555,,0.7593753933906555
W36898,3Ery,0.6424161791801453,,0.6424161791801453
W36899,9GMP,,0.14521929621696472,0.14521929621696472
W36900,5Ery,0.5961092114448547,,0.5961092114448547
W36901,3Ery,0.6484858989715576,,0.6484858989715576
W36902,5Ery,0.616283655166626,,0.616283655166626
W36903,14Mo,,0.6380839347839355,0.6380839347839355
W36905,2Ery,0.6750563383102417,,0.6750563383102417
W36906,2Ery,0.7757079601287842,,0.7757079601287842
W36907,14Mo,,0.5480743050575256,0.5480743050575256
W36908,16Neu,,,
W36909,9GMP,,0.3265269100666046,0.3265269100666046
W36910,16Neu,,,
W36911,15Mo,,0.7266908884048462,0.7266908884048462
W36912,10GMP,0.02691318467259407,0.09103690832853317,0.05897504650056362
W36913,3Ery,0.6576080322265625,,0.6576080322265625
W36914,14Mo,,0.5341426730155945,0.5341426730155945
W36915,8Mk,0.27809223532676697,,0.27809223532676697
W36916,14Mo,,0.5016205906867981,0.5016205906867981
W36917,15Mo,,0.5646021366119385,0.5646021366119385
W36918,16Neu,,,
W36919,5Ery,0.6221719980239868,,0.6221719980239868
W36920,14Mo,,0.4668276011943817,0.4668276011943817
W36921,16Neu,,,
W36922,4Ery,0.544762909412384,,0.544762909412384
W36923,2Ery,0.7272094488143921,,0.7272094488143921
W36924,13Baso,,,
W36925,14Mo,,0.8152534365653992,0.8152534365653992
W36926,13Baso,,,
W36927,5Ery,0.5490071773529053,,0.5490071773529053
W36928,13Baso,,,
W36929,7MEP,0.2982181906700134,,0.2982181906700134
W36930,15Mo,,0.6259716749191284,0.6259716749191284
W36931,6Ery,0.33475980162620544,,0.33475980162620544
W36932,16Neu,,,
W36933,15Mo,,0.5878096222877502,0.5878096222877502
W36934,12Baso,,,
W36935,6Ery,0.46676480770111084,,0.46676480770111084
W36936,13Baso,,,
W36939,14Mo,,0.5787757039070129,0.5787757039070129
W36940,16Neu,,,
W36941,14Mo,,0.5305533409118652,0.5305533409118652
W36942,14Mo,,0.5535815954208374,0.5535815954208374
W36943,2Ery,0.6590276956558228,,0.6590276956558228
W36944,6Ery,0.41118332743644714,,0.41118332743644714
W36945,6Ery,0.30066999793052673,,0.30066999793052673
W36946,13Baso,,,
W36947,14Mo,,0.4974578022956848,0.4974578022956848
W36948,16Neu,,,
W36949,2Ery,0.7590083479881287,,0.7590083479881287
W36950,2Ery,0.7713482975959778,,0.7713482975959778
W36951,5Ery,0.6326175928115845,,0.6326175928115845
W36952,2Ery,0.6410667896270752,,0.6410667896270752
W36953,5Ery,0.5623336434364319,,0.5623336434364319
W36954,1Ery,0.793381929397583,,0.793381929397583
W36955,13Baso,,,
W36956,14Mo,,0.5581003427505493,0.5581003427505493
W36957,14Mo,,0.5515209436416626,0.5515209436416626
W36958,16Neu,,,
W36959,1Ery,0.7443239688873291,,0.7443239688873291
W36960,6Ery,0.5912624597549438,,0.5912624597549438
W36961,14Mo,,0.5492699146270752,0.5492699146270752
W36962,14Mo,,0.5637701153755188,0.5637701153755188
W36963,15Mo,,0.582229733467102,0.582229733467102
W36964,13Baso,,,
W36966,15Mo,,0.5561402440071106,0.5561402440071106
W36967,1Ery,0.9081071019172668,,0.9081071019172668
W36969,8Mk,0.9949482083320618,,0.9949482083320618
W36970,15Mo,,0.6692201495170593,0.6692201495170593
W36971,14Mo,,0.7600875496864319,0.7600875496864319
W36972,10GMP,0.030313659459352493,0.2023380994796753,0.1163258794695139
W36973,9GMP,,0.22443151473999023,0.22443151473999023
W36974,4Ery,0.5613714456558228,,0.5613714456558228
W36975,15Mo,,0.6324107050895691,0.6324107050895691
W36976,4Ery,0.47605350613594055,,0.47605350613594055
W36978,2Ery,0.7345862984657288,,0.7345862984657288
W36979,14Mo,,0.42237529158592224,0.42237529158592224
W36980,14Mo,,0.506078839302063,0.506078839302063
W36981,8Mk,0.5834746956825256,,0.5834746956825256
W36982,13Baso,,,
W36983,6Ery,0.542339026927948,,0.542339026927948
W36984,13Baso,,,
W36985,4Ery,0.6301281452178955,,0.6301281452178955
W36987,13Baso,,,
W36990,15Mo,,0.5529582500457764,0.5529582500457764
W36991,13Baso,,,
W36992,4Ery,0.7092035412788391,,0.7092035412788391
W36993,2Ery,0.7532463669776917,,0.7532463669776917
W36994,16Neu,,,
W36995,2Ery,0.7843660116195679,,0.7843660116195679
W36996,5Ery,0.5507964491844177,,0.5507964491844177
W36997,2Ery,0.7399223446846008,,0.7399223446846008
W36998,5Ery,0.5195422768592834,,0.5195422768592834
W36999,10GMP,0.23565971851348877,0.793009340763092,0.5143345296382904
W37000,13Baso,,,
W37001,13Baso,,,
W37003,8Mk,0.28251612186431885,,0.28251612186431885
W37004,16Neu,,,
W37005,13Baso,,,
W37006,7MEP,0.30558839440345764,,0.30558839440345764
W37008,4Ery,0.6465969681739807,,0.6465969681739807
W37009,13Baso,,,
W37010,6Ery,0.30382686853408813,,0.30382686853408813
W37011,2Ery,0.7288815379142761,,0.7288815379142761
W37012,14Mo,,0.6167910695075989,0.6167910695075989
W37013,16Neu,,,
W37014,2Ery,0.7463523149490356,,0.7463523149490356
W37015,13Baso,,,
W37016,14Mo,,0.544181764125824,0.544181764125824
W37017,6Ery,0.5642423629760742,,0.5642423629760742
W37018,2Ery,0.826700747013092,,0.826700747013092
W37019,2Ery,0.6377882957458496,,0.6377882957458496
W37020,2Ery,0.759910523891449,,0.759910523891449
W37022,8Mk,0.257673442363739,,0.257673442363739
W37023,2Ery,0.6710060238838196,,0.6710060238838196
W37024,4Ery,0.6561546325683594,,0.6561546325683594
W37025,14Mo,,0.774711012840271,0.774711012840271
W37026,17Neu,,,
W37027,5Ery,0.5515241026878357,,0.5515241026878357
W37028,13Baso,,,
W37029,7MEP,0.28616276383399963,,0.28616276383399963
W37030,3Ery,0.6182264089584351,,0.6182264089584351
W37031,5Ery,0.6171296238899231,,0.6171296238899231
W37032,13Baso,,,
W37034,8Mk,0.9858136773109436,,0.9858136773109436
W37035,6Ery,0.29736027121543884,,0.29736027121543884
W37036,5Ery,0.6298096776008606,,0.6298096776008606
W37037,5Ery,0.5010181665420532,,0.5010181665420532
W37039,5Ery,0.6649855971336365,,0.6649855971336365
W37040,15Mo,,0.6066902279853821,0.6066902279853821
W37041,2Ery,0.639747142791748,,0.639747142791748
W37042,2Ery,0.6718204021453857,,0.6718204021453857
W37043,15Mo,,0.5763949155807495,0.5763949155807495
W37044,15Mo,,0.5804111957550049,0.5804111957550049
W37045,13Baso,,,
W37046,14Mo,,0.7171292304992676,0.7171292304992676
W37047,14Mo,,0.5648307800292969,0.5648307800292969
W37048,14Mo,,0.5606870055198669,0.5606870055198669
W37049,5Ery,0.561572253704071,,0.561572253704071
W37050,7MEP,0.30210280418395996,,0.30210280418395996
W37051,3Ery,0.581011950969696,,0.581011950969696
W37052,2Ery,0.647718608379364,,0.647718608379364
W37053,7MEP,0.30146124958992004,,0.30146124958992004
W37054,1Ery,0.8774433135986328,,0.8774433135986328
W37055,14Mo,,0.7673138380050659,0.7673138380050659
W37056,2Ery,0.6465286612510681,,0.6465286612510681
W37057,15Mo,,0.6012850403785706,0.6012850403785706
W37058,13Baso,,,
W37059,4Ery,0.5709053874015808,,0.5709053874015808
W37060,13Baso,,,
W37061,6Ery,0.49875330924987793,,0.49875330924987793
W37063,9GMP,,0.22808367013931274,0.22808367013931274
W37065,3Ery,0.8583921790122986,,0.8583921790122986
W37066,6Ery,0.524766206741333,,0.524766206741333
W37067,1Ery,0.7446340322494507,,0.7446340322494507
W37068,4Ery,0.6390021443367004,,0.6390021443367004
W37069,13Baso,,,
W37070,9GMP,,0.09669183939695358,0.09669183939695358
W37072,7MEP,0.3499301075935364,,0.3499301075935364
W37073,14Mo,,0.5927440524101257,0.5927440524101257
W37074,13Baso,,,
W37075,13Baso,,,
W37077,10GMP,0.04877559468150139,0.14663101732730865,0.09770330600440502
W37078,9GMP,,0.1972218155860901,0.1972218155860901
W37079,5Ery,0.5431539416313171,,0.5431539416313171
W37080,16Neu,,,
W37081,14Mo,,0.5569705963134766,0.5569705963134766
W37082,15Mo,,0.577600359916687,0.577600359916687
W37083,2Ery,0.6146798133850098,,0.6146798133850098
W37084,3Ery,0.6469576358795166,,0.6469576358795166
W37085,13Baso,,,
W37086,6Ery,0.5298937559127808,,0.5298937559127808
W37087,4Ery,0.5918005704879761,,0.5918005704879761
W37088,3Ery,0.6662988066673279,,0.6662988066673279
W37089,16Neu,,,
W37090,9GMP,,0.25655028223991394,0.25655028223991394
W37091,9GMP,,0.27058085799217224,0.27058085799217224
W37092,12Baso,,,
W37093,7MEP,0.27700403332710266,,0.27700403332710266
W37094,16Neu,,,
W37095,6Ery,0.39449456334114075,,0.39449456334114075
W37096,13Baso,,,
W37097,17Neu,,,
W37098,14Mo,,0.5628945827484131,0.5628945827484131
W37099,3Ery,0.7472209930419922,,0.7472209930419922
W37100,16Neu,,,
W37101,13Baso,,,
W37102,14Mo,,0.7340707778930664,0.7340707778930664
W37103,3Ery,0.7940370440483093,,0.7940370440483093
W37104,14Mo,,0.4834493100643158,0.4834493100643158
W37105,16Neu,,,
W37106,2Ery,0.7227787375450134,,0.7227787375450134
W37107,18Eos,,,
W37108,7MEP,0.3022395670413971,,0.3022395670413971
W37109,7MEP,0.30414220690727234,,0.30414220690727234
W37110,5Ery,0.6312971711158752,,0.6312971711158752
W37111,16Neu,,,
W37112,2Ery,0.6481837034225464,,0.6481837034225464
W37113,5Ery,0.6087279319763184,,0.6087279319763184
W37114,13Baso,,,
W37115,6Ery,0.30637863278388977,,0.30637863278388977
W37116,14Mo,,0.6299677491188049,0.6299677491188049
W37117,12Baso,,,
W37118,13Baso,,,
W37119,5Ery,0.630574643611908,,0.630574643611908
W37120,2Ery,0.6415441632270813,,0.6415441632270813
W37121,2Ery,0.6531909704208374,,0.6531909704208374
W37122,14Mo,,0.8871385455131531,0.8871385455131531
W37123,16Neu,,,
W37124,14Mo,,0.4564141035079956,0.4564141035079956
W37125,1Ery,0.7613869905471802,,0.7613869905471802
W37127,1Ery,0.7654896378517151,,0.7654896378517151
W37128,13Baso,,,
W37130,3Ery,0.6160695552825928,,0.6160695552825928
W37131,5Ery,0.6617102026939392,,0.6617102026939392
W37132,16Neu,,,
W37133,16Neu,,,
W37134,6Ery,0.4874323606491089,,0.4874323606491089
W37135,1Ery,0.9120925068855286,,0.9120925068855286
W37137,14Mo,,0.32359108328819275,0.32359108328819275
W37138,16Neu,,,
W37139,2Ery,0.6572829484939575,,0.6572829484939575
W37140,10GMP,0.2321762889623642,0.2890576720237732,0.2606169804930687
W37141,5Ery,0.5872226357460022,,0.5872226357460022
W37142,14Mo,,1.0,1.0
W37143,2Ery,0.6465815305709839,,0.6465815305709839
W37144,6Ery,0.5428034067153931,,0.5428034067153931
W37145,5Ery,0.6201891899108887,,0.6201891899108887
W37146,1Ery,0.8771252632141113,,0.8771252632141113
W37147,5Ery,0.30270612239837646,,0.30270612239837646
W37148,15Mo,,0.5815417170524597,0.5815417170524597
W37150,10GMP,0.18503187596797943,0.6781393885612488,0.4315856322646141
W37151,2Ery,0.7174742221832275,,0.7174742221832275
W37152,5Ery,0.6332562565803528,,0.6332562565803528
W37153,7MEP,0.3005940020084381,,0.3005940020084381
W37154,6Ery,0.5864881873130798,,0.5864881873130798
W37156,4Ery,0.6461970806121826,,0.6461970806121826
W37157,15Mo,,0.9293460845947266,0.9293460845947266
W37158,3Ery,0.7246971130371094,,0.7246971130371094
W37159,2Ery,0.7521933913230896,,0.7521933913230896
W37161,7MEP,0.3113172948360443,,0.3113172948360443
W37162,1Ery,0.7669920325279236,,0.7669920325279236
W37163,7MEP,0.3126072585582733,,0.3126072585582733
W37164,5Ery,0.5491358637809753,,0.5491358637809753
W37165,3Ery,0.6964931488037109,,0.6964931488037109
W37166,3Ery,0.6497823596000671,,0.6497823596000671
W37167,13Baso,,,
W37168,3Ery,0.6666607856750488,,0.6666607856750488
W37169,15Mo,,0.6401281952857971,0.6401281952857971
W37170,15Mo,,0.5313308238983154,0.5313308238983154
W37171,4Ery,0.632697582244873,,0.632697582244873
W37172,14Mo,,0.9035660028457642,0.9035660028457642
W37173,2Ery,0.6938825249671936,,0.6938825249671936
W37174,2Ery,0.7160043716430664,,0.7160043716430664
W37175,16Neu,,,
W37176,13Baso,,,
W37177,14Mo,,0.4091414511203766,0.4091414511203766
W37178,5Ery,0.5494599938392639,,0.5494599938392639
W37179,16Neu,,,
W37180,14Mo,,0.6712086796760559,0.6712086796760559
W37181,16Neu,,,
W37182,8Mk,0.63355553150177,,0.63355553150177
W37183,7MEP,0.3042891025543213,,0.3042891025543213
W37184,8Mk,0.2848418354988098,,0.2848418354988098
W37185,14Mo,,0.5511331558227539,0.5511331558227539
W37186,10GMP,0.2279352843761444,0.7732051014900208,0.5005701929330826
W37187,5Ery,0.6454576253890991,,0.6454576253890991
W37188,10GMP,0.278276652097702,0.3311401903629303,0.30470842123031616
W37190,3Ery,0.6436704397201538,,0.6436704397201538
W37191,13Baso,,,
W37192,14Mo,,0.5188360214233398,0.5188360214233398
W37193,3Ery,0.6449683308601379,,0.6449683308601379
W37194,2Ery,0.6437857151031494,,0.6437857151031494
W37195,2Ery,0.7856630682945251,,0.7856630682945251
W37196,14Mo,,0.563582181930542,0.563582181930542
W37197,2Ery,0.7119799852371216,,0.7119799852371216
W37198,6Ery,0.4807402491569519,,0.4807402491569519
W37199,4Ery,0.6470155715942383,,0.6470155715942383
W37200,15Mo,,0.5909516215324402,0.5909516215324402
W37201,13Baso,,,
W37202,6Ery,0.5650013089179993,,0.5650013089179993
W37203,12Baso,,,
W37204,16Neu,,,
W37205,14Mo,,0.7558297514915466,0.7558297514915466
W37206,15Mo,,0.5586980581283569,0.5586980581283569
W37207,13Baso,,,
W37208,2Ery,0.6549018025398254,,0.6549018025398254
W37209,14Mo,,0.5499083995819092,0.5499083995819092
W37210,14Mo,,0.5419321060180664,0.5419321060180664
W37211,12Baso,,,
W37212,10GMP,0.02390870451927185,0.2049848437309265,0.11444677412509918
W37213,7MEP,0.30206477642059326,,0.30206477642059326
W37215,2Ery,0.651007354259491,,0.651007354259491
W37216,4Ery,0.5628818273544312,,0.5628818273544312
W37217,3Ery,0.634535551071167,,0.634535551071167
W37218,16Neu,,,
W37219,5Ery,0.5549221038818359,,0.5549221038818359
W37220,2Ery,0.6606141924858093,,0.6606141924858093
W37221,3Ery,0.6198614835739136,,0.6198614835739136
W37223,2Ery,0.6536746025085449,,0.6536746025085449
W37224,14Mo,,0.5471546649932861,0.5471546649932861
W37225,14Mo,,0.7748231291770935,0.7748231291770935
W37226,8Mk,0.9274150133132935,,0.9274150133132935
W37227,5Ery,0.6387999057769775,,0.6387999057769775
W37228,7MEP,0.30153995752334595,,0.30153995752334595
W37229,7MEP,0.28992390632629395,,0.28992390632629395
W37230,16Neu,,,
W37231,2Ery,0.7500180602073669,,0.7500180602073669
W37232,13Baso,,,
W37233,5Ery,0.6220986247062683,,0.6220986247062683
W37234,5Ery,0.5847160220146179,,0.5847160220146179
W37235,14Mo,,0.5192268490791321,0.5192268490791321
W37236,6Ery,0.3775565028190613,,0.3775565028190613
W37237,14Mo,,0.5943257808685303,0.5943257808685303
W37238,7MEP,0.16833220422267914,,0.16833220422267914
W37239,2Ery,0.6438395380973816,,0.6438395380973816
W37240,13Baso,,,
W37241,2Ery,0.7624900341033936,,0.7624900341033936
W37242,14Mo,,0.493195116519928,0.493195116519928
W37243,2Ery,0.6484889388084412,,0.6484889388084412
W37244,15Mo,,0.6291713714599609,0.6291713714599609
W37245,3Ery,0.6109106540679932,,0.6109106540679932
W37246,5Ery,0.5775555968284607,,0.5775555968284607
W37247,10GMP,0.2825525403022766,0.32812806963920593,0.30534030497074127
W37248,6Ery,0.437785804271698,,0.437785804271698
W37249,15Mo,,0.6542549133300781,0.6542549133300781
W37250,1Ery,0.8034142851829529,,0.8034142851829529
W37251,4Ery,0.6114258170127869,,0.6114258170127869
W37252,12Baso,,,
W37253,4Ery,0.6117965579032898,,0.6117965579032898
W37258,13Baso,,,
W37259,6Ery,0.6308567523956299,,0.6308567523956299
W37260,3Ery,0.4984225332736969,,0.4984225332736969
W37261,8Mk,0.3573048412799835,,0.3573048412799835
W37262,6Ery,0.5404260754585266,,0.5404260754585266
W37264,3Ery,0.6298505067825317,,0.6298505067825317
W37265,3Ery,0.65873122215271,,0.65873122215271
W37266,4Ery,0.7242122292518616,,0.7242122292518616
W37267,16Neu,,,
W37268,7MEP,0.32384827733039856,,0.32384827733039856
W37269,3Ery,0.8464852571487427,,0.8464852571487427
W37270,15Mo,,0.7856764197349548,0.7856764197349548
W37273,10GMP,0.23800593614578247,0.7823196649551392,0.5101628005504608
W37274,12Baso,,,
W37275,3Ery,0.7778266072273254,,0.7778266072273254
W37276,3Ery,0.6617345809936523,,0.6617345809936523
W37277,14Mo,,0.8905049562454224,0.8905049562454224
W37278,9GMP,,0.232915997505188,0.232915997505188
W37279,12Baso,,,
W37280,15Mo,,0.6466065049171448,0.6466065049171448
W37281,15Mo,,0.6802256107330322,0.6802256107330322
W37282,2Ery,0.7087098956108093,,0.7087098956108093
W37283,14Mo,,0.6318002343177795,0.6318002343177795
W37284,4Ery,0.6463797092437744,,0.6463797092437744
W37285,3Ery,0.7306886315345764,,0.7306886315345764
W37286,14Mo,,0.8881081938743591,0.8881081938743591
W37288,14Mo,,0.7506254315376282,0.7506254315376282
W37289,8Mk,1.0,,1.0
W37290,16Neu,,,
W37291,10GMP,0.10408566147089005,0.31159576773643494,0.2078407146036625
W37292,2Ery,0.6503404378890991,,0.6503404378890991
W37293,2Ery,0.7489781379699707,,0.7489781379699707
W37294,3Ery,0.6993337869644165,,0.6993337869644165
W37295,9GMP,,0.32399287819862366,0.32399287819862366
W37296,15Mo,,0.6702192425727844,0.6702192425727844
W37297,14Mo,,0.675031304359436,0.675031304359436
W37298,5Ery,0.5907486081123352,,0.5907486081123352
W37300,14Mo,,0.39423853158950806,0.39423853158950806
W37301,2Ery,0.6780055165290833,,0.6780055165290833
W37302,13Baso,,,
W37303,14Mo,,0.8773364424705505,0.8773364424705505
W37304,14Mo,,0.9940543174743652,0.9940543174743652
W37305,14Mo,,0.30363959074020386,0.30363959074020386
W37306,2Ery,0.7257370352745056,,0.7257370352745056
W37307,2Ery,0.7202010750770569,,0.7202010750770569
W37308,13Baso,,,
W37309,6Ery,0.47290074825286865,,0.47290074825286865
W37310,7MEP,0.21520067751407623,,0.21520067751407623
W37311,7MEP,0.2692720592021942,,0.2692720592021942
W37312,13Baso,,,
W37313,3Ery,0.6407529711723328,,0.6407529711723328
W37314,3Ery,0.5285210013389587,,0.5285210013389587
W37315,14Mo,,0.5039088726043701,0.5039088726043701
W37317,2Ery,0.5013743042945862,,0.5013743042945862
W37318,2Ery,0.6536757349967957,,0.6536757349967957
W37319,8Mk,0.4860214591026306,,0.4860214591026306
W37320,7MEP,0.3244362771511078,,0.3244362771511078
W37322,16Neu,,,
W37323,5Ery,0.5512318015098572,,0.5512318015098572
W37324,14Mo,,0.8189195990562439,0.8189195990562439
W37325,2Ery,0.6037155389785767,,0.6037155389785767
W37326,14Mo,,0.5577799081802368,0.5577799081802368
W37327,8Mk,0.30430129170417786,,0.30430129170417786
W37328,7MEP,0.2865809500217438,,0.2865809500217438
W37330,14Mo,,0.5343430042266846,0.5343430042266846
W37331,12Baso,,,
W37332,13Baso,,,
W37334,12Baso,,,
W37335,13Baso,,,
W37336,4Ery,0.6874802112579346,,0.6874802112579346
W37337,14Mo,,0.5304009914398193,0.5304009914398193
W37338,2Ery,0.7586910128593445,,0.7586910128593445
W37339,5Ery,0.6409567594528198,,0.6409567594528198
W37341,16Neu,,,
W37342,3Ery,0.6910965442657471,,0.6910965442657471
W37344,3Ery,0.6728814244270325,,0.6728814244270325
W37345,4Ery,0.7099536657333374,,0.7099536657333374
W37346,3Ery,0.7529221773147583,,0.7529221773147583
W37347,6Ery,0.5381497740745544,,0.5381497740745544
W37348,15Mo,,0.6867079138755798,0.6867079138755798
W37349,17Neu,,,
W37350,14Mo,,0.6343034505844116,0.6343034505844116
W37353,4Ery,0.7410902380943298,,0.7410902380943298
W37354,9GMP,,0.7590782046318054,0.7590782046318054
W37355,7MEP,0.3054807782173157,,0.3054807782173157
W37356,7MEP,0.30537694692611694,,0.30537694692611694
W37357,14Mo,,0.592555046081543,0.592555046081543
W37358,13Baso,,,
W37361,4Ery,0.6461197137832642,,0.6461197137832642
W37362,13Baso,,,
W37363,14Mo,,0.6951282024383545,0.6951282024383545
W37364,3Ery,0.6108483076095581,,0.6108483076095581
W37365,2Ery,0.7402726411819458,,0.7402726411819458
W37366,3Ery,0.6923568844795227,,0.6923568844795227
